Using GPU for training.
Epoch 435, Score -11.0000, Loss 0.0466, Time 1.6477
Epoch 436, Score -13.0000, Loss 0.0638, Time 1.6548
Epoch 437, Score -14.0000, Loss 0.0532, Time 1.6608
Epoch 438, Score -16.0000, Loss 0.0485, Time 1.6634
Epoch 439, Score -18.0000, Loss 0.0495, Time 1.6669
Epoch 440, Score -18.0000, Loss 0.0498, Time 1.6573
Epoch 441, Score -20.0000, Loss 0.0588, Time 1.6719
Epoch 442, Score -1.0000, Loss 0.0523, Time 1.6811
Epoch 443, Score -3.0000, Loss 0.0441, Time 1.6696
Epoch 444, Score -5.0000, Loss 0.0449, Time 1.6721
Epoch 445, Score -6.0000, Loss 0.0489, Time 1.6786
Epoch 446, Score -8.0000, Loss 0.0416, Time 1.6794
Epoch 447, Score -10.0000, Loss 0.0426, Time 1.6777
Epoch 448, Score -9.0000, Loss 0.0389, Time 1.6807
Epoch 449, Score -11.0000, Loss 0.0742, Time 1.6838
Epoch 450, Score -13.0000, Loss 0.0494, Time 1.6873
Epoch 451, Score -15.0000, Loss 0.0507, Time 1.6976
Epoch 452, Score -17.0000, Loss 0.0619, Time 1.6975
Epoch 453, Score -19.0000, Loss 0.0435, Time 1.6969
Epoch 454, Score -1.0000, Loss 0.0512, Time 1.7142
Epoch 455, Score -3.0000, Loss 0.0449, Time 1.7046
Epoch 456, Score -5.0000, Loss 0.0417, Time 1.7071
Epoch 457, Score -7.0000, Loss 0.0440, Time 1.7046
Epoch 458, Score -9.0000, Loss 0.0468, Time 1.7161
Epoch 459, Score -10.0000, Loss 0.0382, Time 1.7112
Epoch 460, Score -12.0000, Loss 0.0484, Time 1.7094
Epoch 461, Score -12.0000, Loss 0.0608, Time 1.7193
Epoch 462, Score -13.0000, Loss 0.0469, Time 1.7243
Epoch 463, Score -15.0000, Loss 0.0508, Time 1.7194
Epoch 464, Score -17.0000, Loss 0.0376, Time 1.7346
Epoch 465, Score -19.0000, Loss 0.0439, Time 1.7263
Epoch 466, Score 0.0000, Loss 0.0597, Time 1.7407
Epoch 467, Score -2.0000, Loss 0.0465, Time 1.7518
Epoch 468, Score -4.0000, Loss 0.0501, Time 1.7297
Epoch 469, Score -6.0000, Loss 0.0475, Time 1.7355
Epoch 470, Score -8.0000, Loss 0.0435, Time 1.7476
Epoch 471, Score -11.0000, Loss 0.0505, Time 1.7402
Epoch 472, Score -13.0000, Loss 0.0501, Time 1.7486
Epoch 473, Score -14.0000, Loss 0.0487, Time 1.7510
Epoch 474, Score -15.0000, Loss 0.0421, Time 1.7523
Epoch 475, Score -17.0000, Loss 0.0444, Time 1.7455
Epoch 476, Score -18.0000, Loss 0.0358, Time 1.7651
Epoch 477, Score -20.0000, Loss 0.0407, Time 1.7577
Epoch 478, Score 0.0000, Loss 0.0510, Time 1.7726
Epoch 479, Score -3.0000, Loss 0.0363, Time 1.7652
Epoch 480, Score -5.0000, Loss 0.0387, Time 1.7683
Epoch 481, Score -7.0000, Loss 0.0394, Time 1.7699
Epoch 482, Score -6.0000, Loss 0.0388, Time 1.7746
Epoch 483, Score -8.0000, Loss 0.0438, Time 1.7637
Epoch 484, Score -10.0000, Loss 0.0375, Time 1.7741
Epoch 485, Score -13.0000, Loss 0.0473, Time 1.7879
Epoch 486, Score -15.0000, Loss 0.0448, Time 1.7793
Epoch 487, Score -17.0000, Loss 0.0379, Time 1.7825
Epoch 488, Score -19.0000, Loss 0.0354, Time 1.7800
Epoch 489, Score 0.0000, Loss 0.0389, Time 1.8029
Epoch 490, Score -3.0000, Loss 0.0430, Time 1.7939
Epoch 491, Score -3.0000, Loss 0.0417, Time 1.7898
Epoch 492, Score -5.0000, Loss 0.0399, Time 1.7896
Epoch 493, Score -7.0000, Loss 0.0343, Time 1.7927
Epoch 494, Score -9.0000, Loss 0.0349, Time 1.8009
Epoch 495, Score -11.0000, Loss 0.0363, Time 1.7910
Epoch 496, Score -13.0000, Loss 0.0520, Time 1.7977
Epoch 497, Score -16.0000, Loss 0.0421, Time 1.7988
Epoch 498, Score -18.0000, Loss 0.0404, Time 1.8104
Epoch 499, Score -20.0000, Loss 0.0311, Time 1.8047
Epoch 500, Score 0.0000, Loss 0.0513, Time 1.8263
Epoch 501, Score -2.0000, Loss 0.0447, Time 1.8123
Epoch 502, Score -4.0000, Loss 0.0349, Time 1.8174
Epoch 503, Score -6.0000, Loss 0.0314, Time 1.8216
Epoch 504, Score -8.0000, Loss 0.0472, Time 1.8185
Epoch 505, Score -10.0000, Loss 0.0428, Time 1.8235
Epoch 506, Score -13.0000, Loss 0.0325, Time 1.8226
Epoch 507, Score -13.0000, Loss 0.0356, Time 1.8300
Epoch 508, Score -15.0000, Loss 0.0501, Time 1.8265
Epoch 509, Score -15.0000, Loss 0.0560, Time 1.8298
Epoch 510, Score -16.0000, Loss 0.0400, Time 1.8379
Epoch 511, Score -18.0000, Loss 0.0404, Time 1.8414
Epoch 512, Score -18.0000, Loss 0.0337, Time 1.8514
Epoch 513, Score -20.0000, Loss 0.0451, Time 1.8455
Epoch 514, Score -1.0000, Loss 0.0355, Time 1.8711
Epoch 515, Score -2.0000, Loss 0.0347, Time 1.8628
Epoch 516, Score -4.0000, Loss 0.0329, Time 1.8549
Epoch 517, Score -6.0000, Loss 0.0337, Time 1.8532
Epoch 518, Score -5.0000, Loss 0.0372, Time 1.8624
Epoch 519, Score -7.0000, Loss 0.0351, Time 1.8707
Epoch 520, Score -9.0000, Loss 0.0355, Time 1.8674
Epoch 521, Score -11.0000, Loss 0.0417, Time 1.8782
Epoch 522, Score -13.0000, Loss 0.0459, Time 1.8730
Epoch 523, Score -16.0000, Loss 0.0635, Time 1.8689
Epoch 524, Score -18.0000, Loss 0.0318, Time 1.8652
Epoch 525, Score 0.0000, Loss 0.0538, Time 1.8928
Epoch 526, Score -1.0000, Loss 0.0466, Time 1.8798
Epoch 527, Score -3.0000, Loss 0.0432, Time 1.8803
Epoch 528, Score -3.0000, Loss 0.0360, Time 1.8840
Epoch 529, Score -4.0000, Loss 0.0383, Time 1.8887
Epoch 530, Score -7.0000, Loss 0.0381, Time 1.8997
Epoch 531, Score -9.0000, Loss 0.0374, Time 1.8983
Epoch 532, Score -11.0000, Loss 0.0324, Time 1.9010
Epoch 533, Score -13.0000, Loss 0.0380, Time 1.8970
Epoch 534, Score -15.0000, Loss 0.0351, Time 1.8996
Epoch 535, Score -17.0000, Loss 0.0307, Time 1.9005
Epoch 536, Score -19.0000, Loss 0.0336, Time 1.9056
Epoch 537, Score 0.0000, Loss 0.0449, Time 1.9183
Epoch 538, Score -1.0000, Loss 0.0391, Time 1.9026
Epoch 539, Score -3.0000, Loss 0.0283, Time 1.9083
Epoch 540, Score -5.0000, Loss 0.0578, Time 1.9078
Epoch 541, Score -7.0000, Loss 0.0434, Time 1.9212
Epoch 542, Score -9.0000, Loss 0.0482, Time 1.9282
Epoch 543, Score -11.0000, Loss 0.0516, Time 1.9246
Epoch 544, Score -14.0000, Loss 0.0323, Time 1.9186
Epoch 545, Score -14.0000, Loss 0.0443, Time 1.9255
Epoch 546, Score -16.0000, Loss 0.0761, Time 1.9360
Epoch 547, Score -18.0000, Loss 0.0427, Time 1.9395
Epoch 548, Score -20.0000, Loss 0.0439, Time 1.9386
Epoch 549, Score -1.0000, Loss 0.0405, Time 1.9544
Epoch 550, Score 0.0000, Loss 0.0422, Time 1.9408
Epoch 551, Score -1.0000, Loss 0.0336, Time 1.9404
Epoch 552, Score 0.0000, Loss 0.0411, Time 1.9530
Epoch 553, Score -1.0000, Loss 0.0436, Time 1.9502
Epoch 554, Score -2.0000, Loss 0.0379, Time 1.9614
Epoch 555, Score -3.0000, Loss 0.0417, Time 1.9546
Epoch 556, Score -3.0000, Loss 0.0388, Time 1.9610
Epoch 557, Score -4.0000, Loss 0.0423, Time 1.9466
Epoch 558, Score -6.0000, Loss 0.0437, Time 1.9526
Epoch 559, Score -8.0000, Loss 0.0362, Time 1.9575
Epoch 560, Score -11.0000, Loss 0.0291, Time 1.9643
Epoch 561, Score -13.0000, Loss 0.0341, Time 1.9657
Epoch 562, Score -15.0000, Loss 0.0379, Time 1.9762
Epoch 563, Score -17.0000, Loss 0.0317, Time 1.9734
Epoch 564, Score 0.0000, Loss 0.0385, Time 1.9901
Epoch 565, Score -2.0000, Loss 0.0336, Time 1.9955
Epoch 566, Score -4.0000, Loss 0.0348, Time 1.9789
Epoch 567, Score -6.0000, Loss 0.0403, Time 1.9816
Epoch 568, Score -6.0000, Loss 0.0415, Time 1.9881
Epoch 569, Score -7.0000, Loss 0.0371, Time 1.9827
Epoch 570, Score -9.0000, Loss 0.0339, Time 1.9910
Epoch 571, Score -11.0000, Loss 0.0318, Time 1.9878
Epoch 572, Score -13.0000, Loss 0.0287, Time 2.0019
Epoch 573, Score -15.0000, Loss 0.0362, Time 2.0073
Epoch 574, Score -17.0000, Loss 0.0354, Time 2.0094
Epoch 575, Score -19.0000, Loss 0.0358, Time 2.0082
Epoch 576, Score 0.0000, Loss 0.0373, Time 2.0179
Epoch 577, Score -1.0000, Loss 0.0327, Time 2.0208
Epoch 578, Score -2.0000, Loss 0.0375, Time 2.0085
Epoch 579, Score -3.0000, Loss 0.0371, Time 2.0114
Epoch 580, Score -5.0000, Loss 0.0357, Time 2.0194
Epoch 581, Score -7.0000, Loss 0.0350, Time 2.0204
Epoch 582, Score -8.0000, Loss 0.0415, Time 2.0198
Epoch 583, Score -9.0000, Loss 0.0372, Time 2.0350
Epoch 584, Score -10.0000, Loss 0.0374, Time 2.0233
Epoch 585, Score -12.0000, Loss 0.0312, Time 2.0273
Epoch 586, Score -14.0000, Loss 0.0378, Time 2.0234
Epoch 587, Score -13.0000, Loss 0.0497, Time 2.0202
Epoch 588, Score -14.0000, Loss 0.0403, Time 2.0348
Epoch 589, Score -14.0000, Loss 0.0392, Time 2.0295
Epoch 590, Score -16.0000, Loss 0.0390, Time 2.0325
Epoch 591, Score -19.0000, Loss 0.0363, Time 2.0470
Epoch 592, Score -19.0000, Loss 0.0249, Time 2.0403
Epoch 593, Score 0.0000, Loss 0.0414, Time 2.0608
Epoch 594, Score -3.0000, Loss 0.0340, Time 2.0484
Epoch 595, Score -5.0000, Loss 0.0319, Time 2.0549
Epoch 596, Score -7.0000, Loss 0.0366, Time 2.0434
Epoch 597, Score -9.0000, Loss 0.0372, Time 2.0513
Epoch 598, Score -11.0000, Loss 0.0474, Time 2.0567
Epoch 599, Score -13.0000, Loss 0.0429, Time 2.0746
Epoch 600, Score -12.0000, Loss 0.0444, Time 2.0784
Epoch 601, Score -14.0000, Loss 0.0368, Time 2.0728
Epoch 602, Score -16.0000, Loss 0.0419, Time 2.0716
Epoch 603, Score -17.0000, Loss 0.0340, Time 2.0736
Epoch 604, Score -19.0000, Loss 0.0419, Time 2.0729
Epoch 605, Score 0.0000, Loss 0.0591, Time 2.0982
Epoch 606, Score -2.0000, Loss 0.0351, Time 2.0888
Epoch 607, Score -5.0000, Loss 0.0387, Time 2.0845
Epoch 608, Score -6.0000, Loss 0.0351, Time 2.0820
Epoch 609, Score -8.0000, Loss 0.0325, Time 2.1088
Epoch 610, Score -10.0000, Loss 0.0336, Time 2.0942
Epoch 611, Score -11.0000, Loss 0.0368, Time 2.0959
Epoch 612, Score -13.0000, Loss 0.0294, Time 2.1010
Epoch 613, Score -15.0000, Loss 0.0376, Time 2.1097
Epoch 614, Score -16.0000, Loss 0.0398, Time 2.0996
Epoch 615, Score -17.0000, Loss 0.0403, Time 2.1056
Epoch 616, Score -19.0000, Loss 0.0380, Time 2.1107
Epoch 617, Score 0.0000, Loss 0.0353, Time 2.1364
Epoch 618, Score -1.0000, Loss 0.0316, Time 2.1216
Epoch 619, Score -3.0000, Loss 0.0302, Time 2.1158
Epoch 620, Score -4.0000, Loss 0.0449, Time 2.1190
Epoch 621, Score -6.0000, Loss 0.0399, Time 2.1342
Epoch 622, Score -8.0000, Loss 0.0558, Time 2.1307
Epoch 623, Score -11.0000, Loss 0.0346, Time 2.1250
Epoch 624, Score -13.0000, Loss 0.0413, Time 2.1260
Epoch 625, Score -15.0000, Loss 0.0403, Time 2.1306
Epoch 626, Score -16.0000, Loss 0.0381, Time 2.1418
Epoch 627, Score -18.0000, Loss 0.0287, Time 2.1262
Epoch 628, Score -20.0000, Loss 0.0322, Time 2.1487
Epoch 629, Score 0.0000, Loss 0.0412, Time 2.1511
Epoch 630, Score -2.0000, Loss 0.0337, Time 2.1395
Epoch 631, Score -4.0000, Loss 0.0438, Time 2.1443
Epoch 632, Score -6.0000, Loss 0.0479, Time 2.1406
Epoch 633, Score -8.0000, Loss 0.0384, Time 2.1548
Epoch 634, Score -10.0000, Loss 0.0399, Time 2.1595
Epoch 635, Score -12.0000, Loss 0.0314, Time 2.1717
Epoch 636, Score -14.0000, Loss 0.0430, Time 2.1528
Epoch 637, Score -16.0000, Loss 0.0312, Time 2.1766
Epoch 638, Score -17.0000, Loss 0.0362, Time 2.1589
Epoch 639, Score -19.0000, Loss 0.0410, Time 2.1601
Epoch 640, Score 0.0000, Loss 0.0390, Time 2.1826
Epoch 641, Score -1.0000, Loss 0.0339, Time 2.1707
Epoch 642, Score -3.0000, Loss 0.0357, Time 2.1663
Epoch 643, Score -5.0000, Loss 0.0417, Time 2.1647
Epoch 644, Score -5.0000, Loss 0.0394, Time 2.1727
Epoch 645, Score -7.0000, Loss 0.0317, Time 2.1900
Epoch 646, Score -9.0000, Loss 0.0378, Time 2.1970
Epoch 647, Score -11.0000, Loss 0.0335, Time 2.1944
Epoch 648, Score -13.0000, Loss 0.0434, Time 2.1936
Epoch 649, Score -15.0000, Loss 0.0514, Time 2.1862
Epoch 650, Score -17.0000, Loss 0.0382, Time 2.2023
Epoch 651, Score -19.0000, Loss 0.0330, Time 2.2782
Epoch 652, Score 0.0000, Loss 0.0366, Time 2.2272
Epoch 653, Score -3.0000, Loss 0.0339, Time 2.2033
Epoch 654, Score -5.0000, Loss 0.0400, Time 2.2033
Epoch 655, Score -7.0000, Loss 0.0445, Time 2.2118
Epoch 656, Score -9.0000, Loss 0.0339, Time 2.2151
Epoch 657, Score -11.0000, Loss 0.0376, Time 2.2154
Epoch 658, Score -12.0000, Loss 0.0377, Time 2.2177
Epoch 659, Score -15.0000, Loss 0.0347, Time 2.2244
Epoch 660, Score -14.0000, Loss 0.0374, Time 2.2264
Epoch 661, Score -16.0000, Loss 0.0369, Time 2.2231
Epoch 662, Score -17.0000, Loss 0.0298, Time 2.2341
Epoch 663, Score -19.0000, Loss 0.0381, Time 2.2289
Epoch 664, Score 0.0000, Loss 0.0333, Time 2.2583
Epoch 665, Score -2.0000, Loss 0.0341, Time 2.2305
Epoch 666, Score -4.0000, Loss 0.0374, Time 2.2322
Epoch 667, Score -6.0000, Loss 0.0431, Time 2.2322
Epoch 668, Score -8.0000, Loss 0.0360, Time 2.2401
Epoch 669, Score -10.0000, Loss 0.0333, Time 2.2453
Epoch 670, Score -13.0000, Loss 0.0448, Time 2.2453
Epoch 671, Score -15.0000, Loss 0.0287, Time 2.2530
Epoch 672, Score -15.0000, Loss 0.0585, Time 2.2493
Epoch 673, Score -16.0000, Loss 0.0352, Time 2.2528
Epoch 674, Score -17.0000, Loss 0.0364, Time 2.2480
Epoch 675, Score -18.0000, Loss 0.0614, Time 2.2644
Epoch 676, Score -20.0000, Loss 0.0523, Time 2.2611
Epoch 677, Score -1.0000, Loss 0.0402, Time 2.2733
Epoch 678, Score -3.0000, Loss 0.0462, Time 2.2601
Epoch 679, Score -5.0000, Loss 0.0377, Time 2.2618
Epoch 680, Score -7.0000, Loss 0.0400, Time 2.2628
Epoch 681, Score -7.0000, Loss 0.0346, Time 2.2681
Epoch 682, Score -9.0000, Loss 0.0429, Time 2.2681
Epoch 683, Score -12.0000, Loss 0.0328, Time 2.2716
Epoch 684, Score -13.0000, Loss 0.0366, Time 2.2705
Epoch 685, Score -14.0000, Loss 0.0314, Time 2.2805
Epoch 686, Score -16.0000, Loss 0.0402, Time 2.2787
Epoch 687, Score -16.0000, Loss 0.0456, Time 2.2881
Epoch 688, Score -18.0000, Loss 0.0441, Time 2.2898
Epoch 689, Score -20.0000, Loss 0.0343, Time 2.3028
Epoch 690, Score -1.0000, Loss 0.0320, Time 2.3050
Epoch 691, Score -3.0000, Loss 0.0371, Time 2.3010
Epoch 692, Score -5.0000, Loss 0.0370, Time 2.2990
Epoch 693, Score -7.0000, Loss 0.0320, Time 2.3017
Epoch 694, Score -8.0000, Loss 0.0331, Time 2.2995
Epoch 695, Score -10.0000, Loss 0.0359, Time 2.3076
Epoch 696, Score -11.0000, Loss 0.0320, Time 2.3102
Epoch 697, Score -12.0000, Loss 0.0389, Time 2.3079
Epoch 698, Score -11.0000, Loss 0.0395, Time 2.3092
Epoch 699, Score -13.0000, Loss 0.0458, Time 2.3224
Epoch 700, Score -15.0000, Loss 0.0446, Time 2.3218
Epoch 701, Score -17.0000, Loss 0.0377, Time 2.3192
Epoch 702, Score 0.0000, Loss 0.0390, Time 2.3437
Epoch 703, Score -1.0000, Loss 0.0315, Time 2.3231
Epoch 704, Score -1.0000, Loss 0.0344, Time 2.3419
Epoch 705, Score -3.0000, Loss 0.0347, Time 2.3333
Epoch 706, Score -5.0000, Loss 0.0429, Time 2.3424
Epoch 707, Score -8.0000, Loss 0.0407, Time 2.3512
Epoch 708, Score -10.0000, Loss 0.0340, Time 2.3527
Epoch 709, Score -12.0000, Loss 0.0310, Time 2.3461
Epoch 710, Score -13.0000, Loss 0.0319, Time 2.3509
Epoch 711, Score -14.0000, Loss 0.0402, Time 2.3518
Epoch 712, Score -17.0000, Loss 0.0413, Time 2.3568
Epoch 713, Score -19.0000, Loss 0.0300, Time 2.3600
Epoch 714, Score 0.0000, Loss 0.0363, Time 2.3787
Epoch 715, Score -1.0000, Loss 0.0378, Time 2.3643
Epoch 716, Score -3.0000, Loss 0.0379, Time 2.3779
Epoch 717, Score -4.0000, Loss 0.0420, Time 2.3829
Epoch 718, Score -6.0000, Loss 0.0386, Time 2.3674
Epoch 719, Score -8.0000, Loss 0.0354, Time 2.3631
Epoch 720, Score -10.0000, Loss 0.0314, Time 2.3743
Epoch 721, Score -11.0000, Loss 0.0350, Time 2.3818
Epoch 722, Score -13.0000, Loss 0.0333, Time 2.3749
Epoch 723, Score -15.0000, Loss 0.0314, Time 2.3848
Epoch 724, Score -17.0000, Loss 0.0306, Time 2.3843
Epoch 725, Score -18.0000, Loss 0.0400, Time 2.3859
Epoch 726, Score 0.0000, Loss 0.0428, Time 2.4009
Epoch 727, Score -1.0000, Loss 0.0291, Time 2.3967
Epoch 728, Score -3.0000, Loss 0.0336, Time 2.4047
Epoch 729, Score -5.0000, Loss 0.0318, Time 2.4124
Epoch 730, Score -4.0000, Loss 0.0319, Time 2.4036
Epoch 731, Score -5.0000, Loss 0.0298, Time 2.4061
Epoch 732, Score -7.0000, Loss 0.0366, Time 2.4104
Epoch 733, Score -9.0000, Loss 0.0377, Time 2.4139
Epoch 734, Score -12.0000, Loss 0.0367, Time 2.4170
Epoch 735, Score -14.0000, Loss 0.0327, Time 2.4236
Epoch 736, Score -16.0000, Loss 0.0820, Time 2.4184
Epoch 737, Score -18.0000, Loss 0.0302, Time 2.4219
Epoch 738, Score 0.0000, Loss 0.0328, Time 2.4358
Epoch 739, Score -2.0000, Loss 0.0374, Time 2.4270
Epoch 740, Score -4.0000, Loss 0.0336, Time 2.4443
Epoch 741, Score -6.0000, Loss 0.0291, Time 2.4347
Epoch 742, Score -5.0000, Loss 0.0359, Time 2.4489
Epoch 743, Score -7.0000, Loss 0.0374, Time 2.4464
Epoch 744, Score -6.0000, Loss 0.0300, Time 2.5137
Epoch 745, Score -8.0000, Loss 0.0313, Time 2.5783
Epoch 746, Score -10.0000, Loss 0.0336, Time 2.5792
Epoch 747, Score -11.0000, Loss 0.0268, Time 2.4749
Epoch 748, Score -12.0000, Loss 0.0357, Time 2.4403
Epoch 749, Score -15.0000, Loss 0.0347, Time 2.4484
Epoch 750, Score -17.0000, Loss 0.0356, Time 2.4455
Epoch 751, Score -16.0000, Loss 0.0347, Time 2.4573
Epoch 752, Score 0.0000, Loss 0.0376, Time 2.4756
Epoch 753, Score -1.0000, Loss 0.0300, Time 2.4710
Epoch 754, Score -3.0000, Loss 0.0246, Time 2.4623
Epoch 755, Score -5.0000, Loss 0.0344, Time 2.4733
Epoch 756, Score -7.0000, Loss 0.0323, Time 2.4908
Epoch 757, Score -9.0000, Loss 0.0286, Time 2.4763
Epoch 758, Score -11.0000, Loss 0.0303, Time 2.4755
Epoch 759, Score -13.0000, Loss 0.0305, Time 2.4706
Epoch 760, Score -15.0000, Loss 0.0283, Time 2.4802
Epoch 761, Score -17.0000, Loss 0.0307, Time 2.4852
Epoch 762, Score -20.0000, Loss 0.0322, Time 2.4935
Epoch 763, Score -19.0000, Loss 0.0292, Time 2.4995
Epoch 764, Score 0.0000, Loss 0.0283, Time 2.5035
Epoch 765, Score -1.0000, Loss 0.0318, Time 2.4925
Epoch 766, Score -3.0000, Loss 0.0299, Time 2.5066
Epoch 767, Score -5.0000, Loss 0.0315, Time 2.5047
Epoch 768, Score -7.0000, Loss 0.0315, Time 2.5167
Epoch 769, Score -9.0000, Loss 0.0286, Time 2.5240
Epoch 770, Score -11.0000, Loss 0.0270, Time 2.5318
Epoch 771, Score -14.0000, Loss 0.0298, Time 2.5211
Epoch 772, Score -16.0000, Loss 0.0279, Time 2.5206
Epoch 773, Score -18.0000, Loss 0.0341, Time 2.5287
Epoch 774, Score -20.0000, Loss 0.0359, Time 2.5299
Epoch 775, Score 0.0000, Loss 0.0297, Time 2.5556
Epoch 776, Score -2.0000, Loss 0.0236, Time 2.5409
Epoch 777, Score -4.0000, Loss 0.0263, Time 2.5342
Epoch 778, Score -6.0000, Loss 0.0263, Time 2.5328
Epoch 779, Score -7.0000, Loss 0.0302, Time 2.5397
Epoch 780, Score -8.0000, Loss 0.0301, Time 2.5362
Epoch 781, Score -10.0000, Loss 0.0242, Time 2.5340
Epoch 782, Score -12.0000, Loss 0.0230, Time 2.5305
Epoch 783, Score -14.0000, Loss 0.0361, Time 2.5407
Epoch 784, Score -15.0000, Loss 0.0329, Time 2.5461
Epoch 785, Score -17.0000, Loss 0.0424, Time 2.5573
Epoch 786, Score -19.0000, Loss 0.0341, Time 2.5618
Epoch 787, Score 0.0000, Loss 0.0296, Time 2.5675
Epoch 788, Score -2.0000, Loss 0.0354, Time 2.5617
Epoch 789, Score -4.0000, Loss 0.0307, Time 2.5678
Epoch 790, Score -6.0000, Loss 0.0285, Time 2.5632
Epoch 791, Score -8.0000, Loss 0.0345, Time 2.5655
Epoch 792, Score -10.0000, Loss 0.0318, Time 2.5616
Epoch 793, Score -11.0000, Loss 0.0284, Time 2.5641
Epoch 794, Score -13.0000, Loss 0.0291, Time 2.5759
Epoch 795, Score -15.0000, Loss 0.0291, Time 2.5635
Epoch 796, Score -18.0000, Loss 0.0307, Time 2.5941
Epoch 797, Score -19.0000, Loss 0.0258, Time 2.5801
Epoch 798, Score 0.0000, Loss 0.0318, Time 2.6094
Epoch 799, Score -1.0000, Loss 0.0275, Time 2.5880
Epoch 800, Score -3.0000, Loss 0.0288, Time 2.5959
Epoch 801, Score -6.0000, Loss 0.0291, Time 2.5903
Epoch 802, Score -8.0000, Loss 0.0281, Time 2.5973
Epoch 803, Score -10.0000, Loss 0.0283, Time 2.6050
Epoch 804, Score -10.0000, Loss 0.0306, Time 2.5957
Epoch 805, Score -10.0000, Loss 0.0274, Time 2.6021
Epoch 806, Score -11.0000, Loss 0.0366, Time 2.6029
Epoch 807, Score -14.0000, Loss 0.0315, Time 2.6094
Epoch 808, Score -16.0000, Loss 0.0253, Time 2.6081
Epoch 809, Score -18.0000, Loss 0.0281, Time 2.6106
Epoch 810, Score 0.0000, Loss 0.0499, Time 2.6398
Epoch 811, Score -2.0000, Loss 0.0278, Time 2.6228
Epoch 812, Score -3.0000, Loss 0.0306, Time 2.6326
Epoch 813, Score -4.0000, Loss 0.0331, Time 2.6258
Epoch 814, Score -5.0000, Loss 0.0397, Time 2.6201
Epoch 815, Score -7.0000, Loss 0.0406, Time 2.6317
Epoch 816, Score -7.0000, Loss 0.0307, Time 2.6351
Epoch 817, Score -9.0000, Loss 0.0265, Time 2.6306
Epoch 818, Score -11.0000, Loss 0.0433, Time 2.6394
Epoch 819, Score -13.0000, Loss 0.0354, Time 2.6438
Epoch 820, Score -15.0000, Loss 0.0341, Time 2.6426
Epoch 821, Score -17.0000, Loss 0.0316, Time 2.6510
Epoch 822, Score -19.0000, Loss 0.0302, Time 2.6511
Epoch 823, Score 0.0000, Loss 0.0297, Time 2.6673
Epoch 824, Score 0.0000, Loss 0.0270, Time 2.6540
Epoch 825, Score -2.0000, Loss 0.0304, Time 2.6564
Epoch 826, Score -4.0000, Loss 0.0247, Time 2.6605
Epoch 827, Score -4.0000, Loss 0.0284, Time 2.6678
Epoch 828, Score -6.0000, Loss 0.0304, Time 2.6659
Epoch 829, Score -8.0000, Loss 0.0296, Time 2.6600
Epoch 830, Score -10.0000, Loss 0.0253, Time 2.6704
Epoch 831, Score -12.0000, Loss 0.0281, Time 2.6615
Epoch 832, Score -12.0000, Loss 0.0355, Time 2.6729
Epoch 833, Score -14.0000, Loss 0.0335, Time 2.6736
Epoch 834, Score -16.0000, Loss 0.0358, Time 2.6738
Epoch 835, Score -18.0000, Loss 0.0311, Time 2.6841
Epoch 836, Score 0.0000, Loss 0.0233, Time 2.7066
Epoch 837, Score -1.0000, Loss 0.0373, Time 2.6937
Epoch 838, Score -3.0000, Loss 0.0238, Time 2.7050
Epoch 839, Score -5.0000, Loss 0.0261, Time 2.6991
Epoch 840, Score -7.0000, Loss 0.0263, Time 2.6944
Epoch 841, Score -9.0000, Loss 0.0319, Time 2.7031
Epoch 842, Score -10.0000, Loss 0.0271, Time 2.7035
Epoch 843, Score -12.0000, Loss 0.0320, Time 2.7114
Epoch 844, Score -14.0000, Loss 0.0276, Time 2.7124
Epoch 845, Score -16.0000, Loss 0.0247, Time 2.7153
Epoch 846, Score -18.0000, Loss 0.0318, Time 2.7097
Epoch 847, Score -19.0000, Loss 0.0285, Time 2.7247
Epoch 848, Score 0.0000, Loss 0.0272, Time 2.7481
Epoch 849, Score -1.0000, Loss 0.0313, Time 2.7386
Epoch 850, Score -3.0000, Loss 0.0329, Time 2.7414
Epoch 851, Score -6.0000, Loss 0.0282, Time 2.7347
Epoch 852, Score -8.0000, Loss 0.0271, Time 2.7234
Epoch 853, Score -10.0000, Loss 0.0246, Time 2.7353
Epoch 854, Score -12.0000, Loss 0.0246, Time 2.7364
Epoch 855, Score -14.0000, Loss 0.0274, Time 2.7404
Epoch 856, Score -16.0000, Loss 0.0246, Time 2.7485
Epoch 857, Score -18.0000, Loss 0.0296, Time 2.7435
Epoch 858, Score -20.0000, Loss 0.0305, Time 2.7422
Epoch 859, Score -1.0000, Loss 0.0324, Time 2.7545
Epoch 860, Score -3.0000, Loss 0.0310, Time 2.7559
Epoch 861, Score -5.0000, Loss 0.0313, Time 2.7546
Epoch 862, Score -7.0000, Loss 0.0245, Time 2.7460
Epoch 863, Score -9.0000, Loss 0.0287, Time 2.7565
Epoch 864, Score -8.0000, Loss 0.0271, Time 2.7678
Epoch 865, Score -9.0000, Loss 0.0292, Time 2.7659
Epoch 866, Score -11.0000, Loss 0.0326, Time 2.7668
Epoch 867, Score -13.0000, Loss 0.0308, Time 2.7783
Epoch 868, Score -15.0000, Loss 0.0294, Time 2.7672
Epoch 869, Score -16.0000, Loss 0.0233, Time 2.7731
Epoch 870, Score -19.0000, Loss 0.0246, Time 2.7698
Epoch 871, Score 0.0000, Loss 0.0246, Time 2.7940
